invoice_id,branch,city,customer_type,gender,product_line, unit_price ,quantity,tax_5%, total ,date,time,payment, cogs ,gross_margin_percentage, gross_income ,rating, order_value , month 
695-09-5146,B,Mandalay,Member,Female,Food and beverages,98.79,3,14.8185,311.19,2/23/2019,8:00 PM,Ewallet,296.37,4.761904762,14.82,6.4,44.46,February
155-45-3814,C,Naypyitaw,Member,Female,Electronic accessories,88.55,8,35.42,743.82,3/19/2019,3:29 PM,Ewallet,708.40,4.761904762,35.42,4.7,283.36,March
794-32-2436,B,Mandalay,Member,Male,Electronic accessories,55.67,2,5.567,116.91,3/27/2019,3:08 PM,Ewallet,111.34,4.761904762,5.57,6,11.13,March
131-15-8856,C,Naypyitaw,Member,Female,Food and beverages,72.52,8,29.008,609.17,3/30/2019,7:26 PM,Credit card,580.16,4.761904762,29.01,4,232.06,March
273-84-2164,C,Naypyitaw,Member,Male,Electronic accessories,12.05,5,3.0125,63.26,2/16/2019,3:53 PM,Ewallet,60.25,4.761904762,3.01,5.5,15.06,February
706-36-6154,A,Yangon,Member,Male,Home and lifestyle,19.36,9,8.712,182.95,1/18/2019,6:43 PM,Ewallet,174.24,4.761904762,8.71,8.7,78.41,January
778-89-7974,C,Naypyitaw,Normal,Male,Health and beauty,70.21,6,21.063,442.32,3/30/2019,2:58 PM,Cash,421.26,4.761904762,21.06,7.4,126.38,March
574-31-8277,B,Mandalay,Member,Male,Fashion accessories,33.63,1,1.6815,35.31,3/20/2019,7:55 PM,Cash,33.63,4.761904762,1.68,5.6,1.68,March
859-71-0933,C,Naypyitaw,Member,Female,Sports and travel,15.49,2,1.549,32.53,1/16/2019,3:10 PM,Cash,30.98,4.761904762,1.55,6.3,3.10,January
740-11-5257,C,Naypyitaw,Normal,Male,Electronic accessories,24.74,10,12.37,259.77,2/24/2019,4:44 PM,Cash,247.40,4.761904762,12.37,7.1,123.70,February
369-82-2676,B,Mandalay,Normal,Male,Electronic accessories,75.66,5,18.915,397.22,1/15/2019,6:22 PM,Ewallet,378.30,4.761904762,18.92,7.8,94.58,January
563-47-4072,B,Mandalay,Normal,Female,Health and beauty,55.81,6,16.743,351.60,1/22/2019,11:52 AM,Cash,334.86,4.761904762,16.74,9.9,100.46,January
742-04-5161,A,Yangon,Member,Male,Home and lifestyle,72.78,10,36.39,764.19,2/3/2019,5:24 PM,Cash,727.80,4.761904762,36.39,7.3,363.90,February
149-15-7606,B,Mandalay,Member,Male,Sports and travel,37.32,9,16.794,352.67,3/6/2019,3:31 PM,Ewallet,335.88,4.761904762,16.79,5.1,151.15,March
133-77-3154,B,Mandalay,Member,Male,Fashion accessories,60.18,4,12.036,252.76,2/16/2019,6:04 PM,Credit card,240.72,4.761904762,12.04,9.4,48.14,February
169-52-4504,A,Yangon,Normal,Female,Electronic accessories,15.69,3,2.3535,49.42,3/14/2019,2:13 PM,Credit card,47.07,4.761904762,2.35,5.8,7.06,March
250-81-7186,C,Naypyitaw,Normal,Female,Electronic accessories,99.69,1,4.9845,104.67,2/27/2019,10:23 AM,Credit card,99.69,4.761904762,4.98,8,4.98,February
562-12-5430,A,Yangon,Member,Female,Fashion accessories,88.15,3,13.2225,277.67,1/18/2019,10:11 AM,Ewallet,264.45,4.761904762,13.22,7.9,39.67,January
816-72-8853,A,Yangon,Member,Female,Sports and travel,27.93,5,6.9825,146.63,1/29/2019,3:48 PM,Cash,139.65,4.761904762,6.98,5.9,34.91,January
491-38-3499,A,Yangon,Member,Male,Fashion accessories,55.45,1,2.7725,58.22,2/26/2019,5:46 PM,Credit card,55.45,4.761904762,2.77,4.9,2.77,February
322-02-2271,B,Mandalay,Normal,Female,Sports and travel,42.97,3,6.4455,135.36,2/3/2019,11:46 AM,Cash,128.91,4.761904762,6.45,9.3,19.34,February
842-29-4695,C,Naypyitaw,Member,Male,Sports and travel,17.14,7,5.999,125.98,1/16/2019,12:07 PM,Credit card,119.98,4.761904762,6.00,7.9,41.99,January
725-67-2480,B,Mandalay,Member,Female,Fashion accessories,58.75,6,17.625,370.13,3/24/2019,6:14 PM,Credit card,352.50,4.761904762,17.63,5.9,105.75,March
641-51-2661,C,Naypyitaw,Member,Female,Food and beverages,87.10,10,43.55,914.55,2/12/2019,2:45 PM,Credit card,871.00,4.761904762,43.55,9.9,435.50,February
714-02-3114,C,Naypyitaw,Normal,Female,Sports and travel,98.80,2,9.88,207.48,2/21/2019,11:39 AM,Cash,197.60,4.761904762,9.88,7.7,19.76,February
518-17-2983,A,Yangon,Normal,Female,Fashion accessories,48.63,4,9.726,204.25,2/4/2019,3:44 PM,Ewallet,194.52,4.761904762,9.73,7.6,38.90,February
779-42-2410,B,Mandalay,Member,Male,Food and beverages,57.74,3,8.661,181.88,2/20/2019,1:06 PM,Ewallet,173.22,4.761904762,8.66,7.7,25.98,February
190-14-3147,B,Mandalay,Normal,Female,Health and beauty,17.97,4,3.594,75.47,2/23/2019,8:43 PM,Ewallet,71.88,4.761904762,3.59,6.4,14.38,February
408-66-6712,C,Naypyitaw,Member,Female,Health and beauty,47.71,6,14.313,300.57,2/16/2019,2:19 PM,Ewallet,286.26,4.761904762,14.31,4.4,85.88,February
679-22-6530,B,Mandalay,Normal,Female,Sports and travel,40.62,2,4.062,85.30,1/17/2019,10:01 AM,Credit card,81.24,4.761904762,4.06,4.1,8.12,January
588-47-8641,A,Yangon,Member,Male,Fashion accessories,56.04,10,28.02,588.42,1/14/2019,7:30 PM,Ewallet,560.40,4.761904762,28.02,4.4,280.20,January
642-61-4706,B,Mandalay,Member,Male,Food and beverages,93.40,2,9.34,196.14,3/30/2019,4:34 PM,Cash,186.80,4.761904762,9.34,5.5,18.68,March
576-31-4774,B,Mandalay,Normal,Female,Health and beauty,73.41,3,11.0115,231.24,3/2/2019,1:10 PM,Ewallet,220.23,4.761904762,11.01,4,33.03,March
556-41-6224,C,Naypyitaw,Normal,Male,Health and beauty,33.64,8,13.456,282.58,2/15/2019,5:10 PM,Credit card,269.12,4.761904762,13.46,9.3,107.65,February
811-03-8790,A,Yangon,Normal,Female,Electronic accessories,45.48,10,22.74,477.54,3/1/2019,10:22 AM,Credit card,454.80,4.761904762,22.74,4.8,227.40,March
242-11-3142,B,Mandalay,Member,Male,Fashion accessories,83.77,2,8.377,175.92,2/24/2019,7:57 PM,Cash,167.54,4.761904762,8.38,4.6,16.75,February
752-23-3760,B,Mandalay,Member,Female,Sports and travel,64.08,7,22.428,470.99,2/19/2019,7:29 PM,Credit card,448.56,4.761904762,22.43,7.3,157.00,February
274-05-5470,A,Yangon,Member,Female,Food and beverages,73.47,4,14.694,308.57,2/23/2019,6:30 PM,Cash,293.88,4.761904762,14.69,6,58.78,February
648-94-3045,C,Naypyitaw,Normal,Male,Health and beauty,58.95,10,29.475,618.98,2/7/2019,2:27 PM,Ewallet,589.50,4.761904762,29.48,8.1,294.75,February
130-67-4723,A,Yangon,Member,Male,Food and beverages,48.50,6,14.55,305.55,1/11/2019,1:57 PM,Ewallet,291.00,4.761904762,14.55,9.4,87.30,January
528-87-5606,B,Mandalay,Member,Female,Electronic accessories,39.48,1,1.974,41.45,2/12/2019,7:43 PM,Cash,39.48,4.761904762,1.97,6.5,1.97,February
320-85-2052,B,Mandalay,Normal,Female,Sports and travel,34.81,1,1.7405,36.55,1/14/2019,10:11 AM,Credit card,34.81,4.761904762,1.74,7,1.74,January
370-96-0655,C,Naypyitaw,Normal,Female,Fashion accessories,49.32,6,14.796,310.72,1/9/2019,1:46 PM,Ewallet,295.92,4.761904762,14.80,7.1,88.78,January
105-10-6182,A,Yangon,Member,Male,Fashion accessories,21.48,2,2.148,45.11,2/27/2019,12:22 PM,Ewallet,42.96,4.761904762,2.15,6.6,4.30,February
510-79-0415,B,Mandalay,Member,Female,Sports and travel,23.08,6,6.924,145.40,1/24/2019,7:20 PM,Ewallet,138.48,4.761904762,6.92,4.9,41.54,January
241-96-5076,B,Mandalay,Member,Female,Home and lifestyle,49.10,2,4.91,103.11,1/8/2019,12:58 PM,Credit card,98.20,4.761904762,4.91,6.4,9.82,January
767-97-4650,B,Mandalay,Member,Female,Sports and travel,64.83,2,6.483,136.14,1/8/2019,11:59 AM,Credit card,129.66,4.761904762,6.48,8,12.97,January
648-83-1321,A,Yangon,Member,Male,Home and lifestyle,63.56,10,31.78,667.38,1/16/2019,5:59 PM,Cash,635.60,4.761904762,31.78,4.3,317.80,January
173-57-2300,C,Naypyitaw,Member,Male,Sports and travel,72.88,2,7.288,153.05,3/13/2019,12:51 PM,Cash,145.76,4.761904762,7.29,6.1,14.58,March
305-03-2383,A,Yangon,Normal,Female,Food and beverages,67.10,3,10.065,211.37,2/15/2019,10:36 AM,Cash,201.30,4.761904762,10.07,7.5,30.20,February
394-55-6384,C,Naypyitaw,Member,Female,Sports and travel,70.19,9,31.5855,663.30,1/25/2019,1:38 PM,Cash,631.71,4.761904762,31.59,6.7,284.27,January
266-20-6657,C,Naypyitaw,Member,Male,Food and beverages,55.04,7,19.264,404.54,3/12/2019,7:39 PM,Ewallet,385.28,4.761904762,19.26,5.2,134.85,March
689-05-1884,A,Yangon,Member,Male,Health and beauty,48.63,10,24.315,510.62,3/4/2019,12:44 PM,Cash,486.30,4.761904762,24.32,8.8,243.15,March
196-01-2849,C,Naypyitaw,Member,Female,Fashion accessories,73.38,7,25.683,539.34,2/10/2019,1:56 PM,Cash,513.66,4.761904762,25.68,9.5,179.78,February
372-62-5264,C,Naypyitaw,Normal,Female,Food and beverages,52.60,9,23.67,497.07,1/16/2019,2:42 PM,Cash,473.40,4.761904762,23.67,7.6,213.03,January
800-09-8606,A,Yangon,Member,Female,Home and lifestyle,87.37,5,21.8425,458.69,1/29/2019,7:45 PM,Cash,436.85,4.761904762,21.84,6.6,109.21,January
182-52-7000,A,Yangon,Member,Female,Sports and travel,27.04,4,5.408,113.57,1/1/2019,8:26 PM,Ewallet,108.16,4.761904762,5.41,6.9,21.63,January
826-58-8051,B,Mandalay,Normal,Male,Home and lifestyle,62.19,4,12.438,261.20,1/6/2019,7:46 PM,Ewallet,248.76,4.761904762,12.44,4.3,49.75,January
868-06-0466,A,Yangon,Member,Male,Electronic accessories,69.58,9,31.311,657.53,2/19/2019,7:38 PM,Credit card,626.22,4.761904762,31.31,7.8,281.80,February
751-41-9720,C,Naypyitaw,Normal,Male,Home and lifestyle,97.50,10,48.75,1023.75,1/12/2019,4:18 PM,Ewallet,975.00,4.761904762,48.75,8,487.50,January
626-43-7888,C,Naypyitaw,Normal,Female,Fashion accessories,60.41,8,24.164,507.44,2/7/2019,12:23 PM,Ewallet,483.28,4.761904762,24.16,9.6,193.31,February
176-64-7711,B,Mandalay,Normal,Male,Food and beverages,32.32,3,4.848,101.81,3/27/2019,7:11 PM,Credit card,96.96,4.761904762,4.85,4.3,14.54,March
191-29-0321,B,Mandalay,Member,Female,Fashion accessories,19.77,10,9.885,207.59,2/27/2019,6:57 PM,Credit card,197.70,4.761904762,9.89,5,98.85,February
729-06-2010,B,Mandalay,Member,Male,Health and beauty,80.47,9,36.2115,760.44,1/6/2019,11:18 AM,Cash,724.23,4.761904762,36.21,9.2,325.90,January
640-48-5028,B,Mandalay,Member,Female,Home and lifestyle,88.39,9,39.7755,835.29,3/2/2019,12:40 PM,Cash,795.51,4.761904762,39.78,6.3,357.98,March
186-79-9562,B,Mandalay,Normal,Male,Health and beauty,71.77,7,25.1195,527.51,3/29/2019,2:06 PM,Cash,502.39,4.761904762,25.12,8.9,175.84,March
834-45-5519,B,Mandalay,Normal,Female,Electronic accessories,43.00,4,8.6,180.60,1/31/2019,8:48 PM,Ewallet,172.00,4.761904762,8.60,7.6,34.40,January
162-65-8559,C,Naypyitaw,Member,Male,Food and beverages,68.98,1,3.449,72.43,1/21/2019,8:13 PM,Cash,68.98,4.761904762,3.45,4.8,3.45,January
760-27-5490,C,Naypyitaw,Normal,Male,Fashion accessories,15.62,8,6.248,131.21,1/20/2019,8:37 PM,Ewallet,124.96,4.761904762,6.25,9.1,49.98,January
445-30-9252,A,Yangon,Normal,Male,Sports and travel,25.70,3,3.855,80.96,1/17/2019,5:59 PM,Ewallet,77.10,4.761904762,3.86,6.1,11.57,January
786-94-2700,A,Yangon,Member,Male,Food and beverages,80.62,6,24.186,507.91,2/28/2019,8:18 PM,Cash,483.72,4.761904762,24.19,9.1,145.12,February
728-88-7867,C,Naypyitaw,Member,Female,Home and lifestyle,75.53,4,15.106,317.23,3/19/2019,3:52 PM,Ewallet,302.12,4.761904762,15.11,8.3,60.42,March
183-21-3799,C,Naypyitaw,Normal,Female,Electronic accessories,77.63,9,34.9335,733.60,2/19/2019,3:14 PM,Ewallet,698.67,4.761904762,34.93,7.2,314.40,February
268-20-3585,C,Naypyitaw,Normal,Female,Health and beauty,13.85,9,6.2325,130.88,2/4/2019,12:50 PM,Ewallet,124.65,4.761904762,6.23,6,56.09,February
735-32-9839,C,Naypyitaw,Member,Male,Fashion accessories,98.70,8,39.48,829.08,1/31/2019,10:36 AM,Ewallet,789.60,4.761904762,39.48,8.5,315.84,January
258-92-7466,A,Yangon,Normal,Female,Health and beauty,35.68,5,8.92,187.32,2/6/2019,6:33 PM,Credit card,178.40,4.761904762,8.92,6.6,44.60,February
857-16-3520,A,Yangon,Member,Female,Fashion accessories,71.46,7,25.011,525.23,3/28/2019,4:06 PM,Ewallet,500.22,4.761904762,25.01,4.5,175.08,March
482-17-1179,A,Yangon,Member,Male,Electronic accessories,11.94,3,1.791,37.61,1/19/2019,12:47 PM,Credit card,35.82,4.761904762,1.79,8.1,5.37,January
788-21-5741,A,Yangon,Normal,Male,Fashion accessories,45.38,3,6.807,142.95,2/17/2019,1:34 PM,Credit card,136.14,4.761904762,6.81,7.2,20.42,February
821-14-9046,B,Mandalay,Member,Female,Fashion accessories,17.48,6,5.244,110.12,1/18/2019,3:04 PM,Credit card,104.88,4.761904762,5.24,6.1,31.46,January
418-05-0656,B,Mandalay,Normal,Female,Fashion accessories,25.56,7,8.946,187.87,2/2/2019,8:42 PM,Cash,178.92,4.761904762,8.95,7.1,62.62,February
678-79-0726,C,Naypyitaw,Member,Female,Sports and travel,90.63,9,40.7835,856.45,1/18/2019,3:28 PM,Cash,815.67,4.761904762,40.78,5.1,367.05,January
776-68-1096,B,Mandalay,Normal,Male,Home and lifestyle,44.12,3,6.618,138.98,3/18/2019,1:45 PM,Credit card,132.36,4.761904762,6.62,7.9,19.85,March
592-46-1692,C,Naypyitaw,Member,Female,Food and beverages,36.77,7,12.8695,270.26,1/11/2019,8:10 PM,Cash,257.39,4.761904762,12.87,7.4,90.09,January
434-35-9162,B,Mandalay,Member,Male,Food and beverages,23.34,4,4.668,98.03,2/4/2019,6:53 PM,Ewallet,93.36,4.761904762,4.67,7.4,18.67,February
149-14-0304,C,Naypyitaw,Member,Female,Health and beauty,28.50,8,11.4,239.40,2/6/2019,2:24 PM,Cash,228.00,4.761904762,11.40,6.6,91.20,February
442-44-6497,C,Naypyitaw,Member,Male,Home and lifestyle,55.57,3,8.3355,175.05,1/8/2019,11:42 AM,Credit card,166.71,4.761904762,8.34,5.9,25.01,January
174-64-0215,B,Mandalay,Normal,Male,Sports and travel,69.74,10,34.87,732.27,3/5/2019,5:49 PM,Credit card,697.40,4.761904762,34.87,8.9,348.70,March
210-74-9613,C,Naypyitaw,Normal,Male,Fashion accessories,97.26,4,19.452,408.49,3/16/2019,3:33 PM,Ewallet,389.04,4.761904762,19.45,6.8,77.81,March
299-29-0180,B,Mandalay,Member,Female,Home and lifestyle,52.18,7,18.263,383.52,3/9/2019,10:54 AM,Cash,365.26,4.761904762,18.26,9.3,127.84,March
247-11-2470,A,Yangon,Member,Female,Fashion accessories,22.32,4,4.464,93.74,3/1/2019,4:23 PM,Credit card,89.28,4.761904762,4.46,4.4,17.86,March
635-28-5728,A,Yangon,Normal,Male,Health and beauty,56.00,3,8.4,176.40,2/28/2019,7:33 PM,Ewallet,168.00,4.761904762,8.40,4.8,25.20,February
756-49-0168,A,Yangon,Member,Male,Fashion accessories,19.70,1,0.985,20.69,2/8/2019,11:39 AM,Ewallet,19.70,4.761904762,0.99,9.5,0.99,February
438-23-1242,B,Mandalay,Normal,Male,Electronic accessories,75.88,7,26.558,557.72,1/24/2019,10:38 AM,Ewallet,531.16,4.761904762,26.56,8.9,185.91,January
238-45-6950,B,Mandalay,Member,Male,Food and beverages,53.72,1,2.686,56.41,3/1/2019,8:03 PM,Ewallet,53.72,4.761904762,2.69,6.4,2.69,March
607-65-2441,C,Naypyitaw,Member,Male,Health and beauty,81.95,10,40.975,860.48,3/10/2019,12:39 PM,Credit card,819.50,4.761904762,40.98,6,409.75,March
386-27-7606,C,Naypyitaw,Member,Female,Home and lifestyle,81.20,7,28.42,596.82,3/23/2019,3:59 PM,Credit card,568.40,4.761904762,28.42,8.1,198.94,March
137-63-5492,C,Naypyitaw,Normal,Male,Electronic accessories,58.76,10,29.38,616.98,1/29/2019,2:26 PM,Ewallet,587.60,4.761904762,29.38,9,293.80,January
197-77-7132,B,Mandalay,Member,Male,Electronic accessories,91.56,8,36.624,769.10,1/12/2019,6:22 PM,Ewallet,732.48,4.761904762,36.62,6,292.99,January
805-86-0265,A,Yangon,Normal,Male,Home and lifestyle,93.96,9,42.282,887.92,3/20/2019,11:32 AM,Cash,845.64,4.761904762,42.28,9.8,380.54,March
733-29-1227,C,Naypyitaw,Normal,Male,Home and lifestyle,55.61,7,19.4635,408.73,3/23/2019,12:41 PM,Cash,389.27,4.761904762,19.46,8.5,136.24,March
451-73-2711,C,Naypyitaw,Normal,Male,Food and beverages,84.83,1,4.2415,89.07,1/14/2019,3:20 PM,Ewallet,84.83,4.761904762,4.24,8.8,4.24,January
373-14-0504,A,Yangon,Member,Female,Sports and travel,71.63,2,7.163,150.42,2/12/2019,2:33 PM,Ewallet,143.26,4.761904762,7.16,8.8,14.33,February
546-80-2899,A,Yangon,Member,Male,Home and lifestyle,37.69,2,3.769,79.15,2/20/2019,3:29 PM,Ewallet,75.38,4.761904762,3.77,9.5,7.54,February
345-68-9016,C,Naypyitaw,Member,Female,Sports and travel,31.67,8,12.668,266.03,1/2/2019,4:19 PM,Credit card,253.36,4.761904762,12.67,5.6,101.34,January
390-17-5806,C,Naypyitaw,Member,Female,Food and beverages,38.42,1,1.921,40.34,2/2/2019,4:33 PM,Cash,38.42,4.761904762,1.92,8.6,1.92,February
457-13-1708,B,Mandalay,Member,Male,Fashion accessories,65.23,10,32.615,684.92,1/8/2019,7:07 PM,Credit card,652.30,4.761904762,32.62,5.2,326.15,January
664-14-2882,C,Naypyitaw,Member,Female,Home and lifestyle,10.53,5,2.6325,55.28,1/30/2019,2:43 PM,Credit card,52.65,4.761904762,2.63,5.8,13.16,January
487-79-6868,B,Mandalay,Member,Female,Home and lifestyle,12.29,9,5.5305,116.14,3/26/2019,7:28 PM,Credit card,110.61,4.761904762,5.53,8,49.77,March
314-23-4520,C,Naypyitaw,Member,Male,Health and beauty,81.23,7,28.4305,597.04,1/15/2019,8:44 PM,Cash,568.61,4.761904762,28.43,9,199.01,January
210-30-7976,B,Mandalay,Member,Female,Fashion accessories,22.32,4,4.464,93.74,3/14/2019,11:16 AM,Ewallet,89.28,4.761904762,4.46,4.1,17.86,March
585-86-8361,A,Yangon,Normal,Female,Food and beverages,27.28,5,6.82,143.22,2/3/2019,10:31 AM,Credit card,136.40,4.761904762,6.82,8.6,34.10,February
807-14-7833,A,Yangon,Member,Female,Electronic accessories,17.42,10,8.71,182.91,2/22/2019,12:30 PM,Ewallet,174.20,4.761904762,8.71,7,87.10,February
775-72-1988,B,Mandalay,Normal,Male,Home and lifestyle,73.28,5,18.32,384.72,1/24/2019,3:05 PM,Ewallet,366.40,4.761904762,18.32,8.4,91.60,January
288-38-3758,C,Naypyitaw,Member,Female,Fashion accessories,84.87,3,12.7305,267.34,1/25/2019,6:30 PM,Ewallet,254.61,4.761904762,12.73,7.4,38.19,January
652-43-6591,A,Yangon,Normal,Female,Fashion accessories,97.29,8,38.916,817.24,3/9/2019,1:18 PM,Credit card,778.32,4.761904762,38.92,6.2,311.33,March
785-96-0615,B,Mandalay,Member,Female,Electronic accessories,35.74,8,14.296,300.22,2/17/2019,3:28 PM,Ewallet,285.92,4.761904762,14.30,4.9,114.37,February
406-46-7107,A,Yangon,Normal,Female,Home and lifestyle,96.52,6,28.956,608.08,1/11/2019,11:52 AM,Cash,579.12,4.761904762,28.96,4.5,173.74,January
250-17-5703,A,Yangon,Member,Male,Food and beverages,18.85,10,9.425,197.93,2/27/2019,6:24 PM,Ewallet,188.50,4.761904762,9.43,5.6,94.25,February
156-95-3964,A,Yangon,Normal,Female,Food and beverages,55.39,4,11.078,232.64,3/25/2019,3:19 PM,Ewallet,221.56,4.761904762,11.08,8,44.31,March
842-40-8179,B,Mandalay,Member,Female,Food and beverages,77.20,10,38.6,810.60,2/11/2019,10:38 AM,Credit card,772.00,4.761904762,38.60,5.6,386.00,February
525-09-8450,B,Mandalay,Normal,Male,Electronic accessories,72.13,10,36.065,757.37,1/31/2019,3:12 PM,Credit card,721.30,4.761904762,36.07,4.2,360.65,January
410-67-1709,A,Yangon,Member,Female,Fashion accessories,63.88,8,25.552,536.59,1/20/2019,5:48 PM,Ewallet,511.04,4.761904762,25.55,9.9,204.42,January
587-73-4862,A,Yangon,Member,Female,Health and beauty,10.69,5,2.6725,56.12,3/26/2019,11:07 AM,Ewallet,53.45,4.761904762,2.67,7.6,13.36,March
787-87-2010,A,Yangon,Member,Male,Health and beauty,55.50,4,11.1,233.10,1/20/2019,3:48 PM,Credit card,222.00,4.761904762,11.10,6.6,44.40,January
593-14-4239,B,Mandalay,Normal,Female,Home and lifestyle,95.46,8,38.184,801.86,3/5/2019,7:40 PM,Ewallet,763.68,4.761904762,38.18,4.7,305.47,March
801-88-0346,C,Naypyitaw,Normal,Female,Fashion accessories,76.06,3,11.409,239.59,1/5/2019,8:30 PM,Credit card,228.18,4.761904762,11.41,9.8,34.23,January
388-76-2555,B,Mandalay,Normal,Male,Sports and travel,13.69,6,4.107,86.25,2/13/2019,1:59 PM,Cash,82.14,4.761904762,4.11,6.3,24.64,February
711-31-1234,B,Mandalay,Normal,Female,Electronic accessories,95.64,4,19.128,401.69,3/16/2019,6:51 PM,Cash,382.56,4.761904762,19.13,7.9,76.51,March
886-54-6089,A,Yangon,Normal,Female,Home and lifestyle,11.43,6,3.429,72.01,1/15/2019,5:24 PM,Cash,68.58,4.761904762,3.43,7.7,20.57,January
707-32-7409,B,Mandalay,Member,Female,Sports and travel,95.54,4,19.108,401.27,2/26/2019,11:58 AM,Ewallet,382.16,4.761904762,19.11,4.5,76.43,February
759-98-4285,C,Naypyitaw,Member,Female,Health and beauty,85.87,7,30.0545,631.14,2/27/2019,7:01 PM,Credit card,601.09,4.761904762,30.05,8,210.38,February
201-63-8275,C,Naypyitaw,Member,Female,Sports and travel,67.99,7,23.7965,499.73,2/17/2019,4:50 PM,Ewallet,475.93,4.761904762,23.80,5.7,166.58,February
471-06-8611,C,Naypyitaw,Normal,Female,Food and beverages,52.42,1,2.621,55.04,2/6/2019,10:22 AM,Credit card,52.42,4.761904762,2.62,6.3,2.62,February
200-16-5952,C,Naypyitaw,Member,Male,Food and beverages,65.65,2,6.565,137.87,1/17/2019,4:46 PM,Cash,131.30,4.761904762,6.57,6,13.13,January
120-54-2248,B,Mandalay,Normal,Female,Food and beverages,28.86,5,7.215,151.52,1/22/2019,6:08 PM,Credit card,144.30,4.761904762,7.22,8,36.08,January
102-77-2261,C,Naypyitaw,Member,Male,Health and beauty,65.31,7,22.8585,480.03,3/5/2019,6:02 PM,Credit card,457.17,4.761904762,22.86,4.2,160.01,March
875-31-8302,B,Mandalay,Normal,Male,Sports and travel,93.38,1,4.669,98.05,1/3/2019,1:07 PM,Cash,93.38,4.761904762,4.67,9.6,4.67,January
102-06-2002,C,Naypyitaw,Member,Male,Sports and travel,25.25,5,6.3125,132.56,3/20/2019,5:52 PM,Cash,126.25,4.761904762,6.31,6.1,31.56,March
457-94-0464,B,Mandalay,Member,Male,Electronic accessories,87.87,9,39.5415,830.37,1/31/2019,8:32 PM,Ewallet,790.83,4.761904762,39.54,5.6,355.87,January
629-42-4133,C,Naypyitaw,Normal,Male,Health and beauty,21.80,8,8.72,183.12,2/19/2019,7:24 PM,Cash,174.40,4.761904762,8.72,8.3,69.76,February
534-53-3526,A,Yangon,Normal,Female,Sports and travel,94.76,4,18.952,397.99,2/11/2019,4:06 PM,Ewallet,379.04,4.761904762,18.95,7.8,75.81,February
307-04-2070,A,Yangon,Member,Female,Fashion accessories,30.62,1,1.531,32.15,2/5/2019,2:14 PM,Credit card,30.62,4.761904762,1.53,4.1,1.53,February
468-99-7231,C,Naypyitaw,Normal,Female,Home and lifestyle,44.01,8,17.604,369.68,3/3/2019,5:36 PM,Cash,352.08,4.761904762,17.60,8.8,140.83,March
516-77-6464,C,Naypyitaw,Member,Female,Health and beauty,10.16,5,2.54,53.34,2/24/2019,1:08 PM,Ewallet,50.80,4.761904762,2.54,4.1,12.70,February
404-91-5964,A,Yangon,Normal,Male,Electronic accessories,74.58,7,26.103,548.16,2/4/2019,4:09 PM,Credit card,522.06,4.761904762,26.10,9,182.72,February
886-77-9084,C,Naypyitaw,Normal,Male,Electronic accessories,71.89,8,28.756,603.88,2/19/2019,11:33 AM,Ewallet,575.12,4.761904762,28.76,5.5,230.05,February
790-38-4466,C,Naypyitaw,Normal,Female,Health and beauty,10.99,5,2.7475,57.70,1/23/2019,10:18 AM,Credit card,54.95,4.761904762,2.75,9.3,13.74,January
704-10-4056,C,Naypyitaw,Member,Male,Health and beauty,60.47,3,9.0705,190.48,1/14/2019,10:55 AM,Credit card,181.41,4.761904762,9.07,5.6,27.21,January
497-37-6538,A,Yangon,Normal,Male,Sports and travel,58.91,7,20.6185,432.99,1/17/2019,3:15 PM,Ewallet,412.37,4.761904762,20.62,9.7,144.33,January
651-96-5970,A,Yangon,Normal,Male,Fashion accessories,46.41,1,2.3205,48.73,3/3/2019,8:06 PM,Credit card,46.41,4.761904762,2.32,4,2.32,March
400-80-4065,C,Naypyitaw,Member,Male,Health and beauty,68.55,4,13.71,287.91,2/15/2019,8:21 PM,Credit card,274.20,4.761904762,13.71,9.2,54.84,February
744-16-7898,B,Mandalay,Normal,Female,Home and lifestyle,97.37,10,48.685,1022.39,1/15/2019,1:48 PM,Credit card,973.70,4.761904762,48.69,4.9,486.85,January
263-12-5321,A,Yangon,Member,Male,Electronic accessories,92.60,7,32.41,680.61,2/27/2019,12:52 PM,Credit card,648.20,4.761904762,32.41,9.3,226.87,February
702-72-0487,A,Yangon,Normal,Female,Electronic accessories,46.61,2,4.661,97.88,2/26/2019,12:28 PM,Credit card,93.22,4.761904762,4.66,6.6,9.32,February
605-83-1050,B,Mandalay,Normal,Male,Fashion accessories,27.18,2,2.718,57.08,3/15/2019,4:26 PM,Ewallet,54.36,4.761904762,2.72,4.3,5.44,March
443-60-9639,C,Naypyitaw,Member,Female,Home and lifestyle,60.87,1,3.0435,63.91,1/24/2019,1:24 PM,Cash,60.87,4.761904762,3.04,5.5,3.04,January
864-24-7918,A,Yangon,Member,Female,Sports and travel,24.49,10,12.245,257.15,2/22/2019,3:15 PM,Cash,244.90,4.761904762,12.25,8.1,122.45,February
359-94-5395,B,Mandalay,Normal,Male,Health and beauty,92.78,1,4.639,97.42,3/15/2019,10:50 AM,Credit card,92.78,4.761904762,4.64,9.8,4.64,March
401-09-4232,C,Naypyitaw,Member,Male,Home and lifestyle,86.69,5,21.6725,455.12,2/11/2019,6:38 PM,Ewallet,433.45,4.761904762,21.67,9.4,108.36,February
